Date,GS,JPM,AXP
2008-04-04,140.9630584716797,31.519039154052734,36.43165969848633
2008-04-11,134.4533233642578,29.416364669799805,34.415870666503906
2008-04-18,144.6036834716797,31.65044403076172,36.11328125
2008-04-25,154.5904998779297,33.05451583862305,37.889984130859375
2008-05-02,161.24916076660156,33.65625762939453,39.97603988647461
2008-05-09,151.44232177734375,32.210697174072266,38.8338508605957
2008-05-16,150.67742919921875,32.18302917480469,38.61177444458008
2008-05-23,139.0026397705078,29.271120071411133,36.04981994628906
2008-05-30,142.03805541992188,29.74144744873047,36.763668060302734
2008-06-06,136.42611694335938,27.728734970092773,35.415283203125
2008-06-13,143.55174255371094,27.375974655151367,35.423213958740234
2008-06-20,147.9640350341797,26.186323165893555,32.66295623779297
2008-06-27,140.54847717285156,24.24274253845215,30.172393798828125
2008-07-11,130.8221893310547,23.192367553710938,31.235715866088867
2008-07-18,147.21524047851562,27.990314483642578,33.60968017578125
2008-07-25,144.12945556640625,27.640607833862305,29.172462463378906
2008-08-01,146.8239288330078,28.507863998413086,29.626541137695312
2008-08-08,141.94320678710938,28.724695205688477,30.12044334411621
2008-08-15,131.6414031982422,26.626461029052734,31.124191284179688
2008-08-22,128.9227294921875,26.346708297729492,30.90113639831543
2008-08-29,132.2786865234375,26.920211791992188,31.610126495361328
2008-09-05,131.6898193359375,27.696561813354492,31.387081146240234
2008-09-12,124.40507507324219,28.794628143310547,31.028596878051758
2008-09-19,104.7129135131836,32.90715408325195,32.183712005615234
2008-09-26,111.32001495361328,33.739444732666016,31.466739654541016
2008-10-03,103.26078796386719,32.35053634643555,24.717439651489258
2008-10-10,71.63723754882812,29.34806251525879,18.536069869995117
2008-10-17,92.20867919921875,27.719968795776367,18.68018913269043
2008-10-24,81.2423095703125,24.97123146057129,19.25670051574707
2008-10-31,74.84974670410156,29.073184967041016,22.01909065246582
2008-11-07,62.93849563598633,26.606369018554688,20.26557731628418
2008-11-14,53.99701690673828,24.294614791870117,16.00587272644043
2008-11-21,43.137718200683594,16.01315689086914,14.964971542358398
2008-11-28,63.91764831542969,22.314111709594727,18.664180755615234
2008-12-05,57.22568130493164,23.505233764648438,17.439117431640625
2008-12-12,54.81429672241211,21.806652069091797,16.286123275756836
2008-12-19,65.32560729980469,21.36967658996582,15.557489395141602
2008-12-26,61.473907470703125,21.003171920776367,14.340435981750488
2009-01-02,70.20502471923828,22.36516571044922,15.47741985321045
2009-01-09,67.90693664550781,18.52705955505371,15.53002643585205
2009-01-16,59.11109161376953,16.279850006103516,13.737166404724121
2009-01-23,60.61616897583008,17.3214111328125,12.921497344970703
2009-01-30,65.32560729980469,18.19890022277832,13.511038780212402
2009-02-06,78.14310455322266,19.711315155029297,14.480154037475586
2009-02-13,78.0460205078125,17.613910675048828,12.71152114868164
2009-02-20,68.82279205322266,14.196704864501953,10.4744873046875
2009-02-27,74.10308074951172,16.30124855041504,9.739577293395996
2009-03-06,61.54914474487305,11.364500999450684,8.28591251373291
2009-03-13,80.38409423828125,16.943307876586914,10.57139778137207
2009-03-20,79.17996215820312,16.515270233154297,9.901095390319824
2009-03-27,87.93434143066406,19.547229766845703,11.669727325439453
2009-04-03,97.14432525634766,20.925607681274414,12.546096801757812
2009-04-17,98.12064361572266,23.770004272460938,17.849332809448242
2009-04-24,98.69015502929688,23.855762481689453,20.705562591552734
2009-05-01,103.39281463623047,23.219701766967773,19.87897300720215
2009-05-08,113.57101440429688,27.829334259033203,23.242605209350586
2009-05-15,109.34843444824219,24.949216842651367,19.829864501953125
2009-05-22,111.22026062011719,24.59187889099121,19.150592803955078
2009-05-29,117.92523193359375,26.37140655517578,20.337278366088867
2009-06-05,121.5468978881836,24.691926956176758,20.419113159179688
2009-06-12,118.79805755615234,25.106441497802734,20.590984344482422
2009-06-19,116.75064086914062,25.013534545898438,20.16541862487793
2009-06-26,119.6953125,24.620468139648438,19.445220947265625
2009-07-10,115.72289276123047,23.146427154541016,19.146886825561523
2009-07-17,127.93382263183594,26.40296745300293,23.113147735595703
2009-07-24,134.36151123046875,27.140153884887695,24.333532333374023
2009-07-31,133.20326232910156,27.662641525268555,23.360525131225586
2009-08-07,133.4887237548828,30.317974090576172,26.955707550048828
2009-08-14,132.73828125,30.38237762451172,26.15586280822754
2009-08-21,133.66270446777344,31.248395919799805,27.0876407623291
2009-08-28,134.4065704345703,30.71875762939453,28.233827590942383
2009-09-04,133.2213134765625,30.303647994995117,27.07939910888672
2009-09-11,142.81004333496094,30.41816520690918,28.176097869873047
2009-09-18,149.7421875,32.17168426513672,28.670854568481445
2009-09-25,146.73388671875,31.241239547729492,27.26905632019043
2009-10-02,146.8238067626953,29.996353149414062,26.933429718017578
2009-10-09,154.7449493408203,32.85553741455078,28.964414596557617
2009-10-16,150.71487426757812,33.00600814819336,28.972715377807617
2009-10-23,147.4368896484375,32.41124725341797,28.665990829467773
2009-10-30,139.1070098876953,29.93186378479004,28.881515502929688
2009-11-06,140.423095703125,31.157230377197266,30.8461856842041
2009-11-13,144.4940643310547,30.74161148071289,33.44918441772461
2009-11-20,138.97622680664062,30.426300048828125,33.92999267578125
2009-11-27,134.1940155029297,29.61656379699707,33.855377197265625
2009-12-04,137.00396728515625,29.91036033630371,32.57876205444336
2009-12-11,135.98814392089844,29.35141944885254,33.764183044433594
2009-12-18,133.68617248535156,29.344257354736328,33.581809997558594
2010-01-08,142.7957305908203,32.05558776855469,34.92706298828125
2010-01-15,135.3409423828125,31.338150024414062,35.293392181396484
2010-01-22,126.25592041015625,28.095287322998047,32.129573822021484
2010-01-29,121.83224487304688,27.937440872192383,31.355266571044922
2010-02-05,126.28870391845703,27.4782772064209,31.513458251953125
2010-02-12,126.10034942626953,27.94462013244629,31.988027572631836
2010-02-19,127.94354248046875,28.71946144104004,32.5208854675293
2010-02-26,128.3699951171875,30.111310958862305,31.79652976989746
2010-03-05,137.2619171142578,30.713970184326172,33.470035552978516
2010-03-12,143.6496124267578,30.95789337158203,33.93628692626953
2010-03-19,146.0634765625,31.173131942749023,33.578285217285156
2010-03-26,141.93356323242188,32.299537658691406,34.236019134521484
2010-04-09,147.06517028808594,33.025177001953125,36.69318771362305
2010-04-16,131.94155883789062,32.71632385253906,37.71337890625
2010-04-23,129.23214721679688,32.2781982421875,40.18021774291992
2010-04-30,119.21536254882812,30.5831241607666,38.566314697265625
2010-05-07,117.40084838867188,29.275917053222656,33.95038986206055
2010-05-14,117.59786224365234,28.651025772094727,33.98385238647461
2010-05-21,115.45499420166016,28.765953063964844,33.298152923583984
2010-05-28,118.73977661132812,28.42837905883789,33.339969635009766
2010-06-04,117.08533477783203,27.020606994628906,32.119083404541016
2010-06-11,111.64470672607422,27.35818099975586,33.557369232177734
2010-06-18,113.73536682128906,28.14107322692871,35.14618682861328
2010-06-25,114.95356750488281,28.32780647277832,35.681365966796875
2010-07-02,107.89141082763672,25.77013397216797,33.11233139038086
2010-07-09,113.63661193847656,27.942209243774414,35.76669692993164
2010-07-16,120.3118896484375,28.05008888244629,34.758724212646484
2010-07-23,121.3078384399414,28.64706039428711,37.62306594848633
2010-07-30,124.13932800292969,28.9707088470459,37.497074127197266
2010-08-06,127.72797393798828,29.085783004760742,36.53948211669922
2010-08-13,121.88402557373047,26.971242904663086,35.052703857421875
2010-08-20,122.0157699584961,26.71231460571289,34.23793029785156
2010-08-27,115.02764129638672,26.32393455505371,34.363914489746094
2010-09-03,121.53820037841797,28.172367095947266,35.11149597167969
2010-09-10,124.09618377685547,28.596704483032227,33.759124755859375
2010-09-17,124.58300018310547,28.81248664855957,34.75031280517578
2010-09-24,121.5299072265625,28.58951187133789,36.22870635986328
2010-10-01,121.87645721435547,27.913429260253906,35.09470748901367
2010-10-08,125.9693374633789,28.309534072875977,32.06192398071289
2010-10-15,124.34369659423828,26.753986358642578,32.99026870727539
2010-10-22,130.1776123046875,27.15007209777832,32.93962478637695
2010-10-29,132.95835876464844,27.099655151367188,34.990440368652344
2010-11-05,141.16050720214844,29.48339080810547,37.19315719604492
2010-11-12,136.83668518066406,28.525575637817383,36.03694534301758
2010-11-19,137.52975463867188,28.381542205810547,36.07914733886719
2010-11-26,130.55718994140625,27.00603675842285,35.674049377441406
2010-12-03,134.22708129882812,28.525575637817383,37.87678146362305
2010-12-10,139.32125854492188,29.836275100708008,39.041439056396484
2010-12-17,135.65768432617188,28.56878089904785,37.142539978027344
2010-12-31,139.06492614746094,30.54922103881836,36.222625732421875
2011-01-07,141.15713500976562,31.463932037353516,37.59187316894531
2011-01-14,144.72140502929688,32.37957763671875,39.19351577758789
2011-01-21,137.44403076171875,32.65355682373047,38.981658935546875
2011-01-28,133.78050231933594,32.112815856933594,37.168174743652344
2011-02-04,136.31103515625,32.148860931396484,37.13426208496094
2011-02-11,137.8243865966797,33.576416015625,39.61722946166992
2011-02-18,138.96568298339844,34.6074333190918,38.5833625793457
2011-02-25,136.5508575439453,33.655723571777344,36.888511657714844
2011-03-04,133.42652893066406,32.81938171386719,37.04952621459961
2011-03-11,133.16134643554688,32.977989196777344,37.52406692504883
2011-03-18,132.56460571289062,32.977989196777344,37.43087387084961
2011-03-25,130.91552734375,33.06452560424805,38.63420486450195
2011-04-01,132.7884063720703,33.41780090332031,38.439300537109375
2011-04-08,133.39340209960938,33.954227447509766,39.37498474121094
2011-04-15,128.5618896484375,32.540687561035156,39.349456787109375
2011-04-29,125.14750671386719,33.077083587646484,41.757225036621094
2011-05-06,124.39330291748047,32.649410247802734,42.71010208129883
2011-05-13,117.23306274414062,31.27934455871582,42.106048583984375
2011-05-20,111.87110137939453,31.264854431152344,43.552406311035156
2011-05-27,115.20851135253906,31.018396377563477,43.501365661621094
2011-06-03,112.4416732788086,30.134014129638672,41.9273796081543
2011-06-10,112.9319076538086,29.7570743560791,40.61713790893555
2011-06-17,114.02035522460938,29.575841903686523,41.26375198364258
2011-06-24,108.76924896240234,28.626239776611328,41.12762451171875
2011-07-01,113.53842163085938,30.326446533203125,44.69228744506836
2011-07-08,111.40310668945312,29.713796615600586,45.31562042236328
2011-07-15,108.1460952758789,29.159494400024414,44.2397346496582
2011-07-22,112.57462310791016,30.771366119384766,44.60690689086914
2011-07-29,112.1425552368164,29.502286911010742,42.728355407714844
2011-08-05,104.00836944580078,27.423633575439453,40.31187057495117
2011-08-12,96.7714614868164,26.19103240966797,38.330848693847656
2011-08-19,92.85807800292969,25.053234100341797,37.972232818603516
2011-08-26,92.84976196289062,26.40983009338379,41.396297454833984
2011-09-02,89.2220230102539,25.257455825805664,41.42192077636719
2011-09-09,85.21343994140625,23.397611618041992,40.37164306640625
2011-09-16,89.58036804199219,24.382234573364258,42.79667282104492
2011-09-23,79.32144165039062,21.581520080566406,39.662906646728516
2011-09-30,78.7964096069336,21.96807861328125,38.33939743041992
2011-10-07,77.24628448486328,22.58820915222168,37.238525390625
2011-10-14,80.6131591796875,23.463783264160156,39.52788543701172
2011-10-21,85.08011627197266,24.589509963989258,41.55143737792969
2011-10-28,96.55581665039062,26.995473861694336,44.67251205444336
2011-11-04,87.53860473632812,24.994186401367188,43.883670806884766
2011-11-11,84.7217788696289,24.486499786376953,43.189151763916016
2011-11-18,76.59625244140625,22.529342651367188,40.19670104980469
2011-11-25,73.9627685546875,20.954795837402344,38.584712982177734
2011-12-02,81.36022186279297,23.787517547607422,41.354209899902344
2011-12-09,84.87397766113281,24.412927627563477,41.84297561645508
2011-12-16,75.37844848632812,23.463783264160156,40.19670104980469
2011-12-23,78.4655532836914,24.69986915588379,41.11415481567383
2011-12-30,75.65454864501953,24.464431762695312,40.44533920288086
2012-01-06,78.15599822998047,26.20418930053711,41.543052673339844
2012-01-13,82.79081726074219,26.619186401367188,42.825408935546875
2012-01-20,90.97286224365234,27.686317443847656,43.06639099121094
2012-01-27,93.50776672363281,27.575164794921875,42.902870178222656
2012-02-03,98.32665252685547,28.368104934692383,44.9683952331543
2012-02-10,95.47379302978516,27.871597290039062,44.5897216796875
2012-02-17,96.97135925292969,28.508914947509766,45.49339294433594
2012-02-24,96.9378890991211,28.368104934692383,45.89790344238281
2012-03-02,100.66275787353516,30.109619140625,45.60527038574219
2012-03-09,98.42221069335938,30.406047821044922,45.78601837158203
2012-03-16,103.15496063232422,33.0294303894043,48.669151306152344
2012-03-23,105.88214874267578,33.466651916503906,49.27159118652344
2012-03-30,104.36331939697266,34.07433319091797,49.79659652709961
2012-04-13,96.57614135742188,32.2311897277832,49.46795654296875
2012-04-20,94.35243225097656,31.86568832397461,49.614784240722656
2012-04-27,96.00552368164062,32.328147888183594,51.96382141113281
2012-05-04,91.45742797851562,31.14213752746582,51.90336227416992
2012-05-11,85.70094299316406,27.569190979003906,51.506103515625
2012-05-18,80.12907409667969,24.980844497680664,47.8443717956543
2012-05-25,81.1444091796875,24.988300323486328,48.19845199584961
2012-06-01,78.10908508300781,23.817218780517578,46.14303207397461
2012-06-08,79.7110824584961,25.122568130493164,48.24163818359375
2012-06-15,80.65541076660156,26.12957191467285,48.60434341430664
2012-06-22,78.9438247680664,26.84564208984375,49.04479217529297
2012-06-29,80.82402801513672,26.651714324951172,50.27113342285156
2012-07-06,80.49520874023438,25.49751853942871,50.80592346191406
2012-07-13,82.14779663085938,27.12965965270996,50.19933319091797
2012-07-20,79.39069366455078,25.49751853942871,48.36225509643555
2012-07-27,85.69744873046875,27.746410369873047,50.71926498413086
2012-08-03,85.14093017578125,27.144695281982422,49.922054290771484
2012-08-10,86.86096954345703,27.806589126586914,48.39691162109375
2012-08-17,87.34998321533203,27.814096450805664,49.904720306396484
2012-08-24,88.49668884277344,27.957008361816406,49.81805419921875
2012-08-31,89.52925872802734,27.93444061279297,50.51996612548828
2012-09-07,98.51435852050781,29.55906867980957,50.02603530883789
2012-09-14,102.77399444580078,31.266420364379883,51.36051559448242
2012-09-21,98.84461975097656,30.747447967529297,50.1386833190918
2012-09-28,96.27015686035156,30.446584701538086,49.272125244140625
2012-10-05,101.03794860839844,31.603410720825195,50.92338562011719
2012-10-12,101.79165649414062,31.53522491455078,50.340755462646484
2012-10-19,104.68790435791016,32.06561279296875,49.44507598876953
2012-10-26,101.14805603027344,31.186691284179688,48.47982406616211
2012-11-02,104.37457275390625,32.14137649536133,49.31462860107422
2012-11-09,98.36190795898438,30.77753257751465,48.549400329589844
2012-11-16,98.09939575195312,29.95163345336914,47.218929290771484
2012-11-23,101.88479614257812,31.133657455444336,49.140708923339844
2012-11-30,100.17373657226562,31.12606430053711,48.61027145385742
2012-12-07,99.13621520996094,32.247459411621094,49.22768783569336
2012-12-14,101.5089340209961,32.43687438964844,49.26246643066406
2012-12-21,109.2309799194336,33.33854675292969,50.13206481933594
2012-12-28,106.74765014648438,32.7626838684082,49.27985382080078
2013-01-04,114.39315032958984,34.605106353759766,52.017459869384766
2013-01-11,116.62135314941406,35.20016098022461,53.43983840942383
2013-01-18,122.84651947021484,35.44430160522461,52.16579818725586
2013-01-25,122.85503387451172,35.978328704833984,51.92147445678711
2013-02-01,127.48145294189453,36.50471496582031,52.279239654541016
2013-02-08,128.92730712890625,37.09978103637695,53.928504943847656
2013-02-15,131.8102264404297,37.29051208496094,53.832515716552734
2013-02-22,131.0447998046875,37.31338882446289,54.60043716430664
2013-03-01,128.45225524902344,37.31338882446289,54.42591094970703
2013-03-08,130.54290771484375,38.29752731323242,56.45913314819336
2013-03-15,132.13014221191406,38.16022491455078,57.67207717895508
2013-03-22,125.09867095947266,37.214210510253906,57.78553009033203
2013-04-05,122.61546325683594,36.779022216796875,57.151695251464844
2013-04-12,127.2490234375,37.62347412109375,57.48427963256836
2013-04-19,118.37439727783203,36.257015228271484,58.84960174560547
2013-04-26,122.9738540649414,37.52366638183594,59.295982360839844
2013-05-03,124.04906463623047,36.51801300048828,61.466552734375
2013-05-10,127.23198699951172,37.585086822509766,61.33523178100586
2013-05-17,134.98028564453125,40.14908981323242,64.17094421386719
2013-05-24,135.44100952148438,41.1931266784668,65.87760162353516
2013-05-31,138.74533081054688,41.907066345214844,66.26270294189453
2013-06-07,142.10951232910156,41.66140365600586,68.30197143554688
2013-06-14,139.4644012451172,40.7862663269043,63.86460876464844
2013-06-21,132.04261779785156,39.888099670410156,64.16219329833984
2013-06-28,129.47454833984375,40.5252685546875,65.43126678466797
2013-07-05,131.177978515625,41.748695373535156,66.9915542602539
2013-07-12,137.05889892578125,42.506500244140625,68.76487731933594
2013-07-19,140.69708251953125,43.426692962646484,65.01629638671875
2013-07-26,141.46751403808594,43.34162139892578,66.13999938964844
2013-08-02,143.48776245117188,43.68186569213867,66.44728088378906
2013-08-09,138.78811645507812,42.158531188964844,66.28045654296875
2013-08-16,137.52976989746094,41.20741653442383,65.99076080322266
2013-08-23,135.80917358398438,40.45735168457031,64.65638732910156
2013-08-30,130.65415954589844,39.07319259643555,63.12883758544922
2013-09-06,134.54464721679688,40.6429328918457,64.39299774169922
2013-09-13,140.84852600097656,40.6661262512207,66.10490417480469
2013-09-20,145.7867889404297,40.828514099121094,67.87822723388672
2013-09-27,137.2843780517578,40.395484924316406,66.62283325195312
2013-10-04,134.4501953125,41.02802658081055,65.43397521972656
2013-10-11,137.4131622314453,40.90340805053711,66.39379119873047
2013-10-18,136.2881622314453,42.297752380371094,70.90220642089844
2013-10-25,139.20816040039062,41.10593032836914,72.74256896972656
2013-11-01,139.1737823486328,40.90340805053711,72.3463363647461
2013-11-08,140.13568115234375,42.032901763916016,72.01171875
2013-11-15,141.1920623779297,42.74175262451172,72.90989685058594
2013-11-22,144.3697052001953,44.759273529052734,73.83447265625
2013-11-29,145.5675811767578,44.572330474853516,75.55155944824219
2013-12-06,144.0769500732422,43.66872787475586,75.66602325439453
2013-12-13,145.09368896484375,43.75440216064453,73.68479919433594
2013-12-20,150.9270477294922,44.94621658325195,77.11012268066406
2013-12-27,151.95242309570312,45.28896713256836,78.53662109375
2014-01-03,153.50338745117188,45.99288558959961,79.02091217041016
2014-01-10,153.71017456054688,45.85960006713867,78.17425537109375
2014-01-17,151.89212036132812,45.56165313720703,80.31074523925781
2014-01-24,144.4474334716797,43.19379425048828,76.76175689697266
2014-01-31,141.41441345214844,43.4055061340332,75.05790710449219
2014-02-07,139.52740478515625,44.393402099609375,76.8059310913086
2014-02-14,141.06976318359375,45.5930290222168,78.57154846191406
2014-02-21,141.7418670654297,45.16962432861328,78.350830078125
2014-02-28,143.90618896484375,44.550228118896484,80.58441925048828
2014-03-07,150.658447265625,46.573097229003906,82.8620834350586
2014-03-14,142.95521545410156,44.53453826904297,79.60447692871094
2014-03-21,144.3384552001953,47.176822662353516,80.7962875366211
2014-03-28,140.31832885742188,47.074893951416016,79.8604736328125
2014-04-04,141.13099670410156,47.190128326416016,78.92070770263672
2014-04-11,132.03579711914062,43.63174057006836,74.82290649414062
2014-04-25,136.80816650390625,43.94732666015625,77.0267105102539
2014-05-02,137.3614959716797,43.85265350341797,76.93817138671875
2014-05-09,135.9090118408203,42.613914489746094,78.628662109375
2014-05-16,135.24330139160156,42.06161880493164,77.44267272949219
2014-05-23,138.46812438964844,43.024200439453125,78.57554626464844
2014-05-30,138.6368408203125,43.844764709472656,80.98291015625
2014-06-06,144.17161560058594,44.94936752319336,84.0009765625
2014-06-13,143.9113311767578,45.004600524902344,83.94788360595703
2014-06-20,147.3379669189453,45.40699005126953,84.55855560302734
2014-06-27,144.68338012695312,45.391197204589844,84.0186767578125
2014-07-11,142.9657745361328,44.33400344848633,83.842041015625
2014-07-18,148.75209045410156,46.26467514038086,83.00782012939453
2014-07-25,152.16136169433594,46.8843994140625,81.58779907226562
2014-08-01,147.69369506835938,44.87428283691406,76.74205017089844
2014-08-08,149.43734741210938,44.76304244995117,77.62957763671875
2014-08-15,149.1250762939453,45.08879089355469,76.85743713378906
2014-08-22,152.2220916748047,46.47126007080078,78.88091278076172
2014-08-29,155.86170959472656,47.233978271484375,79.47555541992188
2014-09-05,156.41860961914062,47.599456787109375,79.52877807617188
2014-09-12,159.3946990966797,47.69480514526367,77.78042602539062
2014-09-19,162.0314178466797,48.552879333496094,79.60868072509766
2014-09-26,161.0915985107422,48.11590576171875,78.42831420898438
2014-10-03,163.65867614746094,48.23210906982422,77.5848617553711
2014-10-10,156.96688842773438,46.80834197998047,75.65325164794922
2014-10-17,153.94725036621094,44.9526481628418,73.50802612304688
2014-10-24,159.5513458251953,46.98430633544922,76.9083480834961
2014-10-31,165.32952880859375,48.37607955932617,80.068359375
2014-11-07,165.95603942871094,49.167964935302734,82.12459564208984
2014-11-14,165.3207550048828,48.21611404418945,80.70927429199219
2014-11-21,164.98138427734375,48.35209655761719,80.46002960205078
2014-11-28,164.47805786132812,48.12013244628906,82.26702880859375
2014-12-05,170.62384033203125,50.151798248291016,82.47176361083984
2014-12-12,164.83604431152344,48.024147033691406,81.00302124023438
2014-12-19,168.72943115234375,49.535892486572266,82.69428253173828
2014-12-26,170.62384033203125,50.03181838989258,83.93156433105469
2015-01-02,169.71595764160156,50.30536651611328,82.80109405517578
2015-01-09,163.5526885986328,47.76956558227539,80.72352600097656
2015-01-16,154.7181396484375,45.02446746826172,76.8132553100586
2015-01-23,157.5640869140625,45.62823486328125,75.10807037353516
2015-01-30,150.51036071777344,43.776702880859375,72.03694152832031
2015-02-06,160.13063049316406,46.602291107177734,75.89370727539062
2015-02-13,164.99310302734375,48.03522872924805,69.70686340332031
2015-02-20,167.18426513671875,48.1398811340332,71.26920318603516
2015-02-27,166.20291137695312,49.331295013427734,72.84044647216797
2015-03-06,163.68081665039062,49.0173454284668,71.69772338867188
2015-03-13,165.80877685546875,49.10590744018555,71.95660400390625
2015-03-20,169.12774658203125,49.709659576416016,73.8314208984375
2015-03-27,164.6879119873047,47.93861389160156,69.6086654663086
2015-04-10,171.32586669921875,49.99955368041992,71.29241180419922
2015-04-17,172.8233184814453,50.923362731933594,69.25909423828125
2015-04-24,173.38380432128906,50.7288703918457,69.8592300415039
2015-05-01,172.98098754882812,51.54734420776367,69.58155059814453
2015-05-08,175.58189392089844,53.070823669433594,70.74601745605469
2015-05-15,177.74493408203125,53.38685989379883,71.85672760009766
2015-05-22,181.97462463378906,53.86498260498047,72.77935028076172
2015-05-29,181.12786865234375,53.30583953857422,71.40885925292969
2015-06-05,184.8700408935547,54.63483428955078,71.11326599121094
2015-06-12,187.16285705566406,55.307437896728516,71.23866271972656
2015-06-19,187.27703857421875,55.169677734375,71.82986450195312
2015-06-26,187.2594451904297,55.87467956542969,71.55217742919922
2015-07-10,182.00631713867188,54.690128326416016,69.50920867919922
2015-07-17,186.63577270507812,56.45196533203125,71.22647094726562
2015-07-24,182.14686584472656,56.20725631713867,68.24150848388672
2015-07-31,180.1439971923828,55.89730453491211,68.38534545898438
2015-08-07,178.71212768554688,55.50580596923828,71.67604064941406
2015-08-14,177.46473693847656,55.37529373168945,72.74595642089844
2015-08-21,164.92042541503906,51.87609100341797,69.25747680664062
2015-08-28,165.4977264404297,52.308387756347656,68.91580963134766
2015-09-04,159.00123596191406,50.163204193115234,66.60513305664062
2015-09-11,163.31170654296875,51.027809143066406,67.8818359375
2015-09-18,159.494873046875,49.70643997192383,68.28644561767578
2015-09-25,158.5164337158203,50.138736724853516,67.52220916748047
2015-10-02,156.03065490722656,49.958290100097656,66.90182495117188
2015-10-09,157.9523162841797,50.87842559814453,69.79034423828125
2015-10-16,163.23233032226562,51.289188385009766,69.68203735351562
2015-10-23,163.5144500732422,52.47221374511719,67.3174819946289
2015-10-30,165.2773895263672,52.78441619873047,66.11717987060547
2015-11-06,175.564208984375,56.24312210083008,67.05579376220703
2015-11-13,167.8249053955078,53.86064529418945,64.2580337524414
2015-11-20,168.77685546875,55.4873046875,65.35906219482422
2015-11-27,167.8953857421875,55.18333053588867,64.84465789794922
2015-12-04,168.0457763671875,55.77484893798828,64.16777801513672
2015-12-11,156.16696166992188,52.636531829833984,62.146156311035156
2015-12-18,155.22052001953125,52.90763473510742,61.2526969909668
2016-01-08,145.0045623779297,48.73028564453125,57.677433013916016
2016-01-15,137.63670349121094,47.175418853759766,57.02478790283203
2016-01-22,138.7423095703125,47.10098648071289,49.909149169921875
2016-01-29,142.89950561523438,49.2099723815918,48.49508285522461
2016-02-05,138.39735412597656,47.76261901855469,48.93019104003906
2016-02-12,129.25167846679688,47.54759979248047,47.733673095703125
2016-02-19,129.941650390625,47.82052230834961,49.59189224243164
2016-02-26,132.8957977294922,47.58894729614258,50.19921875
2016-03-04,139.327392578125,49.66486358642578,52.836978912353516
2016-03-11,136.7511749267578,49.07765197753906,53.89753341674805
2016-03-18,140.00250244140625,50.02048873901367,55.49287796020508
2016-04-01,141.97462463378906,49.515987396240234,55.38411331176758
2016-04-08,133.4998779296875,48.107913970947266,54.19490432739258
2016-04-15,140.81982421875,51.5489616394043,56.59952163696289
2016-04-22,148.13082885742188,53.29863739013672,60.051605224609375
2016-04-29,145.7855987548828,52.65707778930664,59.59618377685547
2016-05-06,141.11297607421875,51.3239860534668,58.758216857910156
2016-05-13,137.99485778808594,50.99071502685547,58.40299606323242
2016-05-20,137.2575225830078,52.91537094116211,58.22081756591797
2016-05-27,142.29794311523438,54.51507568359375,59.67815399169922
2016-06-03,138.85487365722656,53.85686111450195,59.65082550048828
2016-06-10,133.69924926757812,53.19032669067383,59.177207946777344
2016-06-17,129.9082794189453,51.89055252075195,56.344478607177734
2016-06-24,126.53662109375,49.657623291015625,54.704986572265625
2016-07-01,132.2364044189453,51.43804168701172,55.55706024169922
2016-07-08,134.13633728027344,51.91666030883789,56.28941345214844
2016-07-15,144.18002319335938,53.889869689941406,58.38572692871094
2016-07-22,143.08290100097656,53.77231979370117,58.843441009521484
2016-07-29,141.6557159423828,53.71354675292969,59.00821304321289
2016-08-05,144.58145141601562,55.66997146606445,59.978572845458984
2016-08-12,145.6161346435547,54.84709930419922,59.85041427612305
2016-08-19,148.2742156982422,55.300514221191406,59.98772430419922
2016-08-26,148.0422821044922,55.60280227661133,59.31031799316406
2016-09-02,151.4956512451172,56.66918182373047,59.67647933959961
2016-09-09,150.94944763183594,55.96385192871094,59.61239242553711
2016-09-16,148.6480712890625,55.266929626464844,58.27587890625
2016-09-23,147.86900329589844,56.467655181884766,58.44980239868164
2016-09-30,144.4125213623047,55.91346740722656,58.62373733520508
2016-10-07,152.0777587890625,57.605499267578125,56.82107925415039
2016-10-14,152.6956329345703,57.106510162353516,55.33983612060547
2016-10-21,156.4117889404297,57.92689514160156,61.97323989868164
2016-10-28,158.62362670898438,58.45128631591797,61.136024475097656
2016-11-04,157.53115844726562,57.309478759765625,60.271202087402344
2016-11-11,182.6222381591797,64.86223602294922,64.86215209960938
2016-11-18,188.36224365234375,65.72491455078125,65.32215118408203
2016-11-25,189.28451538085938,66.67216491699219,67.03341674804688
2016-12-02,200.63226318359375,69.01496124267578,66.1133804321289
2016-12-09,217.24081420898438,72.30500030517578,68.79065704345703
2016-12-16,214.59097290039062,71.8398208618164,69.00227355957031
2016-12-23,216.4503936767578,73.62444305419922,68.97467041015625
2016-12-30,215.0850067138672,72.98162078857422,68.15585327148438
2017-01-06,219.98046875,73.24087524414062,69.73085021972656
2017-01-13,219.44151306152344,73.73413848876953,70.79338073730469
2017-01-20,208.57272338867188,71.1572494506836,70.40531921386719
2017-01-27,212.83938598632812,73.92974090576172,71.00588989257812
2017-02-03,216.43238830566406,74.1423568725586,72.10539245605469
2017-02-10,218.02227783203125,73.98925018310547,72.51191711425781
2017-02-17,224.90283203125,76.7362289428711,73.64839935302734
2017-02-24,222.18115234375,76.82124328613281,73.6946029663086
2017-03-03,227.75119018554688,78.92189025878906,73.80545806884766
2017-03-10,223.6895294189453,77.62919616699219,73.34347534179688
2017-03-17,219.69090270996094,77.11892700195312,73.22337341308594
2017-03-24,205.70465087890625,74.23590087890625,72.25322723388672
